instance,class,source,observations,mode_interval_seconds,min_interval_seconds,max_interval_seconds,constant_interval,nonpositive_intervals,timestamp_gaps
SIMULATED_00066,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00067,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00068,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00069,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00070,9,SIMULATED,45600,1.0,1.0,1.0,True,0,0
SIMULATED_00071,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00072,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00073,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00074,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00075,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00076,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00077,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00078,9,SIMULATED,61599,1.0,1.0,1.0,True,0,0
SIMULATED_00079,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00080,9,SIMULATED,63600,1.0,1.0,1.0,True,0,0
SIMULATED_00081,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00082,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00083,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00084,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00085,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00086,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00087,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00088,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00089,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00090,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00091,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00092,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00093,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00094,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00095,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00096,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00097,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00098,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00099,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00100,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00101,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00102,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00103,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00104,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00105,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00106,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00107,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00108,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00109,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00110,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00111,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00112,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00113,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00114,9,SIMULATED,63600,1.0,1.0,1.0,True,0,0
SIMULATED_00115,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00116,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00117,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00118,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00119,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00120,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00121,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00122,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00123,9,SIMULATED,31199,1.0,1.0,1.0,True,0,0
SIMULATED_00124,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00125,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00126,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00127,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00128,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00129,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00130,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00131,9,SIMULATED,34799,1.0,1.0,1.0,True,0,0
SIMULATED_00132,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00133,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00134,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00135,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00136,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00137,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00138,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00139,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00140,9,SIMULATED,45599,1.0,1.0,1.0,True,0,0
SIMULATED_00141,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00142,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00143,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00144,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00145,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00146,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00147,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00148,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00149,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
SIMULATED_00150,9,SIMULATED,63599,1.0,1.0,1.0,True,0,0
WELL-00010_20180517000402,9,WELL,76722,1.0,1.0,1.0,True,0,0
WELL-00010_20180715083053,9,WELL,19694,1.0,1.0,1.0,True,0,0
WELL-00010_20180717234051,9,WELL,18996,1.0,1.0,1.0,True,0,0
WELL-00010_20180720234103,9,WELL,22674,1.0,1.0,1.0,True,0,0
WELL-00010_20180723134436,9,WELL,87048,1.0,1.0,1.0,True,0,0
WELL-00014_20160304155906,9,WELL,70944,1.0,1.0,1.0,True,0,0
WELL-00014_20160306070000,9,WELL,37369,1.0,1.0,1.0,True,0,0
WELL-00014_20170214190000,9,WELL,21601,1.0,1.0,1.0,True,0,0
WELL-00015_20190922060029,9,WELL,12542,1.0,1.0,1.0,True,0,0
WELL-00016_20150418132043,9,WELL,12471,1.0,1.0,1.0,True,0,0
WELL-00016_20190924191606,9,WELL,45465,1.0,1.0,1.0,True,0,0
WELL-00016_20190925110952,9,WELL,17101,1.0,1.0,1.0,True,0,0
WELL-00020_20131004225400,9,WELL,7424,1.0,1.0,1.0,True,0,0
WELL-00033_20190925190420,9,WELL,42706,1.0,1.0,1.0,True,0,0
WELL-00033_20190926065206,9,WELL,21023,1.0,1.0,1.0,True,0,0
WELL-00033_20190928030111,9,WELL,25058,1.0,1.0,1.0,True,0,0
WELL-00033_20190928210207,9,WELL,35767,1.0,1.0,1.0,True,0,0
WELL-00033_20190930190000,9,WELL,32135,1.0,1.0,1.0,True,0,0
WELL-00033_20191004020000,9,WELL,12432,1.0,1.0,1.0,True,0,0
WELL-00034_20190825004401,9,WELL,18906,1.0,1.0,1.0,True,0,0
WELL-00034_20190825150318,9,WELL,17698,1.0,1.0,1.0,True,0,0
WELL-00034_20190826050146,9,WELL,35788,1.0,1.0,1.0,True,0,0
WELL-00034_20190831210153,9,WELL,32174,1.0,1.0,1.0,True,0,0
WELL-00034_20190901060904,9,WELL,85475,1.0,1.0,1.0,True,0,0
WELL-00034_20191003180056,9,WELL,17897,1.0,1.0,1.0,True,0,0
WELL-00035_20190819093245,9,WELL,53670,1.0,1.0,1.0,True,0,0
WELL-00035_20190823193122,9,WELL,28636,1.0,1.0,1.0,True,0,0
WELL-00035_20190824140503,9,WELL,14003,1.0,1.0,1.0,True,0,0
WELL-00035_20190827090706,9,WELL,56997,1.0,1.0,1.0,True,0,0
WELL-00035_20190923023106,9,WELL,10735,1.0,1.0,1.0,True,0,0
WELL-00035_20190925061122,9,WELL,117740,1.0,1.0,1.0,True,0,0
WELL-00036_20190925100042,9,WELL,10735,1.0,1.0,1.0,True,0,0
WELL-00036_20190930013035,9,WELL,7144,1.0,1.0,1.0,True,0,0
WELL-00036_20190930083101,9,WELL,10668,1.0,1.0,1.0,True,0,0
WELL-00037_20181011071238,9,WELL,31643,1.0,1.0,1.0,True,0,0
WELL-00037_20181013022427,9,WELL,21844,1.0,1.0,1.0,True,0,0
WELL-00037_20190924193953,9,WELL,10208,1.0,1.0,1.0,True,0,0
WELL-00037_20190924213000,9,WELL,31120,1.0,1.0,1.0,True,0,0
WELL-00038_20190924212924,9,WELL,34083,1.0,1.0,1.0,True,0,0
WELL-00038_20190925093222,9,WELL,93628,1.0,1.0,1.0,True,0,0
WELL-00039_20190918150111,9,WELL,25058,1.0,1.0,1.0,True,0,0
WELL-00039_20190924200204,9,WELL,41152,1.0,1.0,1.0,True,0,0
WELL-00040_20181013160242,9,WELL,34417,1.0,1.0,1.0,True,0,0
WELL-00041_20181013160201,9,WELL,33265,1.0,1.0,1.0,True,0,0
WELL-00041_20190814154301,9,WELL,101494,1.0,1.0,1.0,True,0,0
WELL-00041_20190817173916,9,WELL,171465,1.0,1.0,1.0,True,0,0
WELL-00041_20190819163753,9,WELL,145328,1.0,1.0,1.0,True,0,0
WELL-00041_20190822143519,9,WELL,100162,1.0,1.0,1.0,True,0,0
WELL-00041_20190906051807,9,WELL,184906,1.0,1.0,1.0,True,0,0
WELL-00041_20190917161232,9,WELL,192581,1.0,1.0,1.0,True,0,0
WELL-00041_20190924202109,9,WELL,41932,1.0,1.0,1.0,True,0,0
WELL-00041_20190925111412,9,WELL,40400,1.0,1.0,1.0,True,0,0
WELL-00042_20141217142745,9,WELL,37545,1.0,1.0,1.0,True,0,0
WELL-00042_20141218004109,9,WELL,11473,1.0,1.0,1.0,True,0,0
WELL-00042_20141218051903,9,WELL,56686,1.0,1.0,1.0,True,0,0
WELL-00042_20141221190219,9,WELL,30920,1.0,1.0,1.0,True,0,0
WELL-00042_20141222024535,9,WELL,26624,1.0,1.0,1.0,True,0,0
